yyb_name,total,first_date,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,last_date
华福证券有限责任公司浙江分公司,8,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,4,4,2016-04-21
华福证券有限责任公司浦城兴浦路证券营业部,2,2016-04-06,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-06-29
华福证券有限责任公司深圳市深南大道证券营业部,1,2015-12-14,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-14
华福证券有限责任公司深圳深南大道证券营业部,1,2016-05-20,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-20
华福证券有限责任公司漳州延安北路证券营业部,11,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,4,7,2016-08-08
华福证券有限责任公司石家庄维明南大街证券营业部,1,2015-11-09,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-09
华福证券有限责任公司石狮福辉路证券营业部,1,2015-11-03,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-03
华福证券有限责任公司石狮金林路证券营业部,15,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,9,6,2016-06-30
华福证券有限责任公司福州上三路证券营业部,11,2015-11-13,0,0,0,0,0,0,0,0,0,0,0,4,7,2016-07-05
华福证券有限责任公司福州五一北路证券营业部,11,2015-12-11,0,0,0,0,0,0,0,0,0,0,0,2,9,2016-09-01
华福证券有限责任公司福州五四路证券营业部,1,2016-01-12,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-12
华福证券有限责任公司福州广达路证券营业部,16,2015-09-22,0,0,0,0,0,0,0,0,0,0,0,11,5,2016-05-12
华福证券有限责任公司福州排尾路证券营业部,8,2016-01-26,0,0,0,0,0,0,0,0,0,0,0,0,8,2016-05-18
华福证券有限责任公司福州杨桥路证券营业部,2,2016-03-23,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-04-13
华福证券有限责任公司福州达道路证券营业部,9,2015-10-16,0,0,0,0,0,0,0,0,0,0,0,5,4,2016-07-28
华福证券有限责任公司福州金环路证券营业部,2,2016-02-15,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-03-03
华福证券有限责任公司福州鼓屏路证券营业部,6,2015-12-16,0,0,0,0,0,0,0,0,0,0,0,2,4,2016-04-22
华福证券有限责任公司福清向高街证券营业部,5,2015-10-20,0,0,0,0,0,0,0,0,0,0,0,5,0,2015-12-17
华福证券有限责任公司福清福唐路证券营业,1,2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-07
华福证券有限责任公司福清福唐路证券营业部,5,2016-02-29,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-08-31
华福证券有限责任公司福鼎河乾路证券营业部,16,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,3,13,2016-03-04
华福证券有限责任公司莆田城涵东大道证券营业部,48,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,7,41,2016-08-29
华福证券有限责任公司莆田梅园路证券营业部,11,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,3,8,2016-08-17
华福证券有限责任公司西北分公司,9,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,3,6,2016-06-13
华福证券有限责任公司连江丹凤东路证券营业部,17,2016-02-19,0,0,0,0,0,0,0,0,0,0,0,0,17,2016-08-26
华福证券有限责任公司连江八一六北路证券营业部,22,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,13,9,2016-03-24
华福证券有限责任公司长乐吴航路证券营业部,3,2015-10-29,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-07-19
华福证券有限责任公司闽清解放大街证券营业部,4,2015-11-12,0,0,0,0,0,0,0,0,0,0,0,4,0,2015-11-30
华福证券有限责任公司青岛闽江路证券营业部,3,2016-07-12,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-07-27
华福证券有限责任公司龙岩中山路证券营业部,13,2015-12-14,0,0,0,0,0,0,0,0,0,0,0,3,10,2016-07-18
华融证券股份有限公司,1,2016-05-30,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-30
华融证券股份有限公司上海华山路证券营业部,5,2015-11-25,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-01-22
华融证券股份有限公司上海张杨路证券营业部,1,2015-12-10,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-10
华融证券股份有限公司上海浦东新区杨高南路证券营业部,25,2016-04-05,0,0,0,0,0,0,0,0,0,0,0,0,25,2016-08-30
华融证券股份有限公司上海黄浦区中山东二路证券营业部,40,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,12,28,2016-09-02
华融证券股份有限公司上饶茶圣路证券营业部,3,2015-10-16,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-03-02
华融证券股份有限公司乌鲁木齐人民路证券营业部,10,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,4,6,2016-03-24
华融证券股份有限公司北京太平桥路证券营业部,2,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-05-03
华融证券股份有限公司北京文慧园证券营业部,1,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-30
华融证券股份有限公司北京石景山路证券营业部,2,2016-06-06,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-06-06
华融证券股份有限公司北京金融大街证券营业部,6,2015-10-23,0,0,0,0,0,0,0,0,0,0,0,3,3,2016-07-20
华融证券股份有限公司合肥宁国南路证券营业部,1,2016-07-12,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-12
华融证券股份有限公司大连中山路证券营业部,5,2015-10-08,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-01-11
华融证券股份有限公司天津鞍山西道证券营业部,3,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,3,0,2015-10-13
华融证券股份有限公司太原学府街证券营业部,1,2015-12-18,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-18
华融证券股份有限公司娄底春园路证券营业部,5,2016-01-29,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-03-01
华融证券股份有限公司广州华夏路证券营业部,1,2016-03-25,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-25
华融证券股份有限公司怀化云集路证券营业部,1,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-17
华融证券股份有限公司总部,1,2016-01-15,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-15
华融证券股份有限公司成都交子大道证券营业部,5,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-08-29
华融证券股份有限公司杭州延安路证券营业部,1,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-03
华融证券股份有限公司株洲天台路证券营业部,2,2015-10-30,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-10-30
华融证券股份有限公司武汉解放大道证券营业部,2,2015-10-14,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-07-27
华融证券股份有限公司沈阳同泽北街证券营业部,1,2016-03-10,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-10
华融证券股份有限公司深圳新洲路证券营业部,3,2016-01-12,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-03-01
华融证券股份有限公司深圳金田路证券营业部,21,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,5,16,2016-08-24
华融证券股份有限公司石家庄中山东路证券营业部,1,2015-11-23,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-23
华融证券股份有限公司福州乌山路证券营业部,1,2016-04-05,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-04-05
华融证券股份有限公司西安小寨西路证券营业部,7,2015-10-08,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-08-09
华融证券股份有限公司赣州兴国路证券营业部,1,2016-08-25,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-25
华融证券股份有限公司郑州商务外环路证券营业部,2,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-05-04
华融证券股份有限公司重庆中山三路证券营业部,1,2016-04-18,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-04-18
华融证券股份有限公司重庆天星桥正街证券营业部,4,2015-10-27,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-04-05
华融证券股份有限公司重庆新南路证券营业部,1,2015-11-02,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-02
华融证券股份有限公司重庆江北证券营业部,1,2015-12-07,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-07
华融证券股份有限公司长沙五一西路证券营业部,5,2015-10-23,0,0,0,0,0,0,0,0,0,0,0,5,0,2015-10-28
华融证券股份有限公司长沙县证券营业部,1,2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-08
华融证券股份有限公司长沙韶山路证券营业部,21,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,13,8,2016-08-22
华融证券股份有限公司阿克苏东大街证券营业部,2,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-03-10
华西证券股份有限公司,1,2015-11-18,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-18
华西证券股份有限公司上海曲阳路证券营业部,35,2015-10-14,0,0,0,0,0,0,0,0,0,0,0,3,32,2016-09-02
华西证券股份有限公司义乌稠州北路证券营业部,10,2016-02-29,0,0,0,0,0,0,0,0,0,0,0,0,10,2016-07-19
华西证券股份有限公司乐山嘉定南路证券营业部,7,2015-11-06,0,0,0,0,0,0,0,0,0,0,0,1,6,2016-05-24
华西证券股份有限公司北京紫竹院路证券营业部,102,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,44,58,2016-08-30
华西证券股份有限公司南京溧水安泰路证券营业部,4,2016-05-16,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-07-04
华西证券股份有限公司南京雨花东路证券营业部,2,2016-03-08,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-07-25
华西证券股份有限公司南充涪江路证券营业部,4,2015-10-29,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-08-25
华西证券股份有限公司大连五五路证券营业部,2,2016-02-26,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-02-29
华西证券股份有限公司大连港湾街证券营业部,1,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-04-19
华西证券股份有限公司夹江迎春东路证券营业部,3,2016-01-26,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-06-27
华西证券股份有限公司宜宾北正街证券营业部,7,2015-10-23,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-05-10
华西证券股份有限公司广安兴安中街证券营业部,4,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-08-09
华西证券股份有限公司广州江海路证券营业部,9,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,9,0,2015-12-15
华西证券股份有限公司广州珠江东路证券营业部,47,2015-10-21,0,0,0,0,0,0,0,0,0,0,0,20,27,2016-08-08
华西证券股份有限公司广汉湖南路证券营业部,21,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,13,8,2016-08-15
华西证券股份有限公司彭州西大街证券营业部,1,2016-01-25,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-25
华西证券股份有限公司成都东一环路证券营业部,16,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,10,6,2016-07-19
华西证券股份有限公司成都南一环路证券营业部,4,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-04-21
华西证券股份有限公司成都天府二街证券营业部,2,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-10-22
华西证券股份有限公司成都西玉龙街证券营业部,136,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,13,123,2016-08-22
华西证券股份有限公司成都高升桥证券营业部,12,2015-10-12,0,0,0,0,0,0,0,0,0,0,0,5,7,2016-08-29
华西证券股份有限公司成都高升桥路证券营业部,48,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,13,35,2016-08-30
华西证券股份有限公司成都龙腾东路证券营业部,14,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,5,9,2016-08-10
华西证券股份有限公司攀枝花大河北路证券营业部,2,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-07-19
华西证券股份有限公司攀枝花新华街证券营业部,3,2015-12-28,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-03-01
华西证券股份有限公司昆明北京路证券营业部,8,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,8,0,2015-09-22
华西证券股份有限公司杭州北沙东路证券营业部,1,2016-06-27,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-27
华西证券股份有限公司杭州学院路证券营业部,59,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,40,19,2016-08-08
华西证券股份有限公司深圳民田路证券营业部,57,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,17,40,2016-08-16
华西证券股份有限公司眉山湖滨路证券营业部,3,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-03-17
华西证券股份有限公司绵阳安昌路证券营业部,19,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,6,13,2016-08-17
华西证券股份有限公司自贡丹桂街证券营业部,2,2015-10-12,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-10-27
华西证券股份有限公司自贡五星街证券营业部,11,2015-10-13,0,0,0,0,0,0,0,0,0,0,0,2,9,2016-06-17
华西证券股份有限公司西昌长安东路证券营业部,6,2015-10-20,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-07-15
华西证券股份有限公司资阳广厦路证券营业部,1,2016-06-07,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-07
华西证券股份有限公司达州朝阳中路证券营业部,11,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,3,8,2016-08-22
华西证券股份有限公司遂宁射洪证券营业部,3,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-06-13
华西证券股份有限公司遂宁遂州南路证券营业部,22,2015-11-09,0,0,0,0,0,0,0,0,0,0,0,1,21,2016-08-15
华西证券股份有限公司郫县东大街证券营业部,1,2015-11-16,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-16
华西证券股份有限公司重庆中山三路证券营业部,116,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,20,96,2016-08-22
华西证券股份有限公司重庆梁平证券营业部,2,2016-07-22,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-07-22
华西证券股份有限公司雅安朝阳街证券营业部,1,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-17
华金证券有限责任公司上海宁夏路证券营业部,11,2015-12-08,0,0,0,0,0,0,0,0,0,0,0,1,10,2016-08-30
华金证券有限责任公司上海曹杨路证券营业部,1,2015-11-13,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-13
华金证券有限责任公司上海樱花路证券营业部,1,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-25
华金证券有限责任公司上海陆家嘴世纪金融广场证券营业部,1,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-03
华金证券有限责任公司包头文化路证券营业部,2,2016-03-29,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-03-30
华金证券有限责任公司北京万柳中路证券营业部,5,2015-12-14,0,0,0,0,0,0,0,0,0,0,0,1,4,2016-04-21
华金证券有限责任公司北京呼家楼证券营业部,1,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-01
华金证券有限责任公司天津南京路证券营业部,1,2016-03-11,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-11
华鑫证券有限责任公司上海凌河路证券营业部,1,2016-01-25,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-25
华鑫证券有限责任公司上海嘉定棋盘路证券营业部,17,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,8,9,2016-08-12
华鑫证券有限责任公司上海宛平南路证券营业部,117,2016-01-05,0,0,0,0,0,0,0,0,0,0,0,0,117,2016-08-26
华鑫证券有限责任公司上海惠南镇人民东路证券营业部,46,2015-10-22,0,0,0,0,0,0,0,0,0,0,0,10,36,2016-09-02
华鑫证券有限责任公司上海斜土路证券营业部,9,2016-01-27,0,0,0,0,0,0,0,0,0,0,0,0,9,2016-08-16
华鑫证券有限责任公司上海松江证券营业部,55,2015-09-22,0,0,0,0,0,0,0,0,0,0,0,22,33,2016-08-30
华鑫证券有限责任公司上海武宁路证券营业部,24,2015-10-30,0,0,0,0,0,0,0,0,0,0,0,4,20,2016-08-17
华鑫证券有限责任公司上海浦雪路证券营业部,129,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,127,2,2016-01-05
华鑫证券有限责任公司上海淞滨路证券营业部,94,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,25,69,2016-08-25
华鑫证券有限责任公司上海漕宝路证券营业部,8,2015-10-15,0,0,0,0,0,0,0,0,0,0,0,2,6,2016-07-19
华鑫证券有限责任公司上海茅台路证券营业部,87,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,23,64,2016-09-02
华鑫证券有限责任公司上海莘庄证券营业部,5,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-08-23
华鑫证券有限责任公司上海金山证券营业部,6,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,3,3,2016-02-24
华鑫证券有限责任公司上海龙吴路证券营业部,24,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,12,12,2016-08-29
华鑫证券有限责任公司临沂金雀山路证券营业部,33,2016-01-26,0,0,0,0,0,0,0,0,0,0,0,0,33,2016-08-30
华鑫证券有限责任公司乐清双雁路证券营业部,56,2015-10-14,0,0,0,0,0,0,0,0,0,0,0,2,54,2016-09-01
华鑫证券有限责任公司佛山顺德新桂中路证券营业部,2,2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-09-01
华鑫证券有限责任公司北京平安大街证券营业部,3,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-06-29
华鑫证券有限责任公司北京阜成门外大街证券营业部,13,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,5,8,2016-08-19
华鑫证券有限责任公司南京中山北路证券营业部,18,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,6,12,2016-08-08
华鑫证券有限责任公司南昌红谷中大道证券营业部,34,2015-12-10,0,0,0,0,0,0,0,0,0,0,0,8,26,2016-08-31
华鑫证券有限责任公司即墨鹤山路证券营业部,3,2016-01-08,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-02-03
华鑫证券有限责任公司厦门莲岳路证券营业部,15,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,2,13,2016-08-22
华鑫证券有限责任公司合肥梅山路证券营业部,4,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-08-26
华鑫证券有限责任公司呼和浩特中山西路证券营业部,6,2016-08-19,0,0,0,0,0,0,0,0,0,0,0,0,6,2016-08-31
华鑫证券有限责任公司大连长江路证券营业部,3,2016-08-24,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-08-29
华鑫证券有限责任公司天津十一经路证券营业部,2,2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-23
华鑫证券有限责任公司宁波沧海路证券营业部,59,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,0,59,2016-09-01
华鑫证券有限责任公司常州晋陵中路证券营业部,175,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,32,143,2016-09-02
华鑫证券有限责任公司广州天河路证券营业部,2,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-09-25
华鑫证券有限责任公司扬州文汇西路证券营业部,20,2016-01-18,0,0,0,0,0,0,0,0,0,0,0,0,20,2016-08-17
华鑫证券有限责任公司昆明北京路证券营业部,7,2015-11-10,0,0,0,0,0,0,0,0,0,0,0,4,3,2016-07-07
华鑫证券有限责任公司沈阳滂江街证券营业部,1,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-24
华鑫证券有限责任公司泉州宝洲路证券营业部,2,2016-05-04,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-22
华鑫证券有限责任公司深圳深南东路证券营业部,10,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,7,3,2016-08-18
华鑫证券有限责任公司深圳益田路证券营业部,50,2016-01-15,0,0,0,0,0,0,0,0,0,0,0,0,50,2016-09-02
华鑫证券有限责任公司珠海海滨南路证券营业部,10,2016-02-16,0,0,0,0,0,0,0,0,0,0,0,0,10,2016-08-23
华鑫证券有限责任公司福州杨桥路证券营业部,2,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-10-26
华鑫证券有限责任公司苏州时代广场证券营业部,96,2015-10-20,0,0,0,0,0,0,0,0,0,0,0,9,87,2016-09-01
华鑫证券有限责任公司西安科技路证券营业部,95,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,10,85,2016-08-31
华鑫证券有限责任公司西安群贤路证券营业部,32,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,4,28,2016-09-01
华鑫证券有限责任公司西安西大街证券营业部,29,2015-12-11,0,0,0,0,0,0,0,0,0,0,0,2,27,2016-08-29
华鑫证券有限责任公司西安解放路证券营业部,41,2015-09-22,0,0,0,0,0,0,0,0,0,0,0,8,33,2016-09-02
华鑫证券有限责任公司西安阎良红安路证券营业部,4,2015-12-22,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-08-02
华鑫证券有限责任公司贵州分公司,5,2016-02-19,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-07-25
华鑫证券有限责任公司赣州翠微路证券营业部,6,2015-12-24,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-07-21
华鑫证券有限责任公司郑州普惠路证券营业部,5,2016-03-08,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-09-02
华鑫证券有限责任公司鄂尔多斯团结路证券营业部,6,2016-06-02,0,0,0,0,0,0,0,0,0,0,0,0,6,2016-07-25
华鑫证券有限责任公司长春工农大路证券营业部,3,2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-09-02
华鑫证券有限责任公司长沙芙蓉中路证券营业部,6,2016-02-15,0,0,0,0,0,0,0,0,0,0,0,0,6,2016-08-29
华龙证券股份有限公司,1,2016-08-22,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-22
华龙证券股份有限公司上海中山北二路证券营业部,58,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,29,29,2016-07-08
华龙证券股份有限公司上海长宁路证券业务部,5,2015-10-08,0,0,0,0,0,0,0,0,0,0,0,4,1,2016-07-26
华龙证券股份有限公司临夏红园路证券营业部,1,2015-10-12,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-10-12
华龙证券股份有限公司乌鲁木齐扬子江路证券营业部,4,2016-04-07,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-07-26
华龙证券股份有限公司兰州七里河证券营业部,3,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-02-05
华龙证券股份有限公司兰州东岗西路证券营业部,7,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-07-27
华龙证券股份有限公司兰州农民巷证券营业部,4,2016-02-15,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-09-02
华龙证券股份有限公司兰州合水路证券营业部,2,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-12-10
华龙证券股份有限公司兰州安宁东路证券营业部,1,2015-12-11,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-11
华龙证券股份有限公司兰州民主东路证券营业部,4,2016-03-16,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-09-02
华龙证券股份有限公司兰州民主西路证券营业部,6,2015-09-22,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-07-28
华龙证券股份有限公司兰州永昌路证券营业部,3,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-07-20
华龙证券股份有限公司兰州酒泉路证券营业部,1,2016-08-02,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-02
华龙证券股份有限公司兰州雁滩路证券营业部,2,2016-05-11,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-06-27
华龙证券股份有限公司兰州静宁路证券营业部,1,2015-12-24,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-24
华龙证券股份有限公司北京安外大街证券营业部,24,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,4,20,2016-08-31
华龙证券股份有限公司合肥亳州路证券营业部,2,2016-01-13,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-05-16
华龙证券股份有限公司定西永定东路证券营业部,4,2015-10-08,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-06-22
华龙证券股份有限公司平凉西大街证券营业部,8,2016-01-12,0,0,0,0,0,0,0,0,0,0,0,0,8,2016-07-15
华龙证券股份有限公司总部,5,2015-10-27,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-02-05
华龙证券股份有限公司杭州北山路证券营业部,23,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,5,18,2016-08-18
华龙证券股份有限公司深圳深南大道证券营业部,18,2016-01-06,0,0,0,0,0,0,0,0,0,0,0,0,18,2016-09-02
华龙证券股份有限公司白银四龙路证券营业部,4,2016-03-10,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-07-19
华龙证券股份有限公司西安太白南路证券营业部,1,2016-08-10,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-10
华龙证券股份有限公司酒泉西文化街证券营业部,7,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,7,0,2015-10-21
华龙证券股份有限公司重庆公园路证券营业部,5,2016-01-26,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-05-17
华龙证券股份有限公司青岛东海西路证券营业部,7,2015-12-21,0,0,0,0,0,0,0,0,0,0,0,1,6,2016-07-06
南京证券交易单元(263900),1,2016-07-21,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-21
南京证券交易单元(397528),1,2016-06-07,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-07
南京证券股份有限公司,1,2016-08-04,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-04
南京证券股份有限公司上海南车站路证券营业部,11,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,7,4,2016-08-09
南京证券股份有限公司上海普陀区桃浦路证券营业部,2,2016-01-27,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-03-21
南京证券股份有限公司上海浦东新区东方路证券营业部,4,2016-05-18,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-08-19
南京证券股份有限公司上海番禺路证券营业部,34,2015-10-12,0,0,0,0,0,0,0,0,0,0,0,7,27,2016-06-24
南京证券股份有限公司上海西藏南路证券营业部,7,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-05-30
南京证券股份有限公司中卫证券营业部,10,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,6,4,2016-08-22
南京证券股份有限公司北京东三环南路证券营业部,6,2015-12-14,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-08-29
南京证券股份有限公司北京南大街证券营业部,1,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-04-20
南京证券股份有限公司北京惠新西街证券营业部,1,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-23
南京证券股份有限公司南京中山北路证券营业部,20,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,6,14,2016-09-01
南京证券股份有限公司南京中山南路证券营业部,6,2016-02-29,0,0,0,0,0,0,0,0,0,0,0,0,6,2016-08-31
南京证券股份有限公司南京云南北路证券营业部,2,2015-12-03,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-07-07
南京证券股份有限公司南京大钟亭证券营业部,75,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,8,67,2016-08-29
