yyb_name,total,first_date,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,last_date
国元证券有限责任公司合肥人民路证券营业部,7,2006-11-23,0,0,2,5,0,0,0,0,0,0,0,0,0,2007-10-31
国元证券有限责任公司合肥宿州路证券营业部,16,2006-11-20,0,0,2,13,1,0,0,0,0,0,0,0,0,2008-01-31
国元证券有限责任公司合肥寿春路第一证券营业部,26,2006-09-11,0,0,10,16,0,0,0,0,0,0,0,0,0,2007-12-17
国元证券有限责任公司合肥庐江路证券营业部,12,2004-08-17,1,0,5,6,0,0,0,0,0,0,0,0,0,2007-12-14
国元证券有限责任公司合肥红星路证券营业部,18,2006-12-21,0,0,4,13,1,0,0,0,0,0,0,0,0,2008-02-13
国元证券有限责任公司合肥芜湖路证券营业部,9,2006-07-31,0,0,1,6,2,0,0,0,0,0,0,0,0,2008-02-14
国元证券有限责任公司合肥花园街第一证券营业部,1,2006-08-17,0,0,1,0,0,0,0,0,0,0,0,0,0,2006-08-17
国元证券有限责任公司合肥金寨路证券营业部,38,2004-07-05,2,0,5,31,0,0,0,0,0,0,0,0,0,2007-12-07
国元证券有限责任公司合肥长江路证券营业部,16,2006-11-09,0,0,2,14,0,0,0,0,0,0,0,0,0,2007-10-12
国元证券有限责任公司国元总部,6,2006-11-17,0,0,2,4,0,0,0,0,0,0,0,0,0,2007-06-01
国元证券有限责任公司大连金州证券营业部,2,2008-02-14,0,0,0,0,2,0,0,0,0,0,0,0,0,2008-02-14
国元证券有限责任公司安庆人民路证券营业部,5,2007-06-26,0,0,0,5,0,0,0,0,0,0,0,0,0,2007-11-28
国元证券有限责任公司宣城状元北路证券营业部,5,2007-08-13,0,0,0,5,0,0,0,0,0,0,0,0,0,2007-12-25
国元证券有限责任公司宿州汴河路证券营业部,3,2007-01-16,0,0,0,3,0,0,0,0,0,0,0,0,0,2007-07-03
国元证券有限责任公司巢湖健康中路证券营业部,2,2007-06-05,0,0,0,1,1,0,0,0,0,0,0,0,0,2008-01-30
国元证券有限责任公司广州江南西路证券营业部,23,2006-07-31,0,0,2,20,1,0,0,0,0,0,0,0,0,2008-02-18
国元证券有限责任公司无锡学前街证券营业部,3,2007-10-30,0,0,0,2,1,0,0,0,0,0,0,0,0,2008-01-22
国元证券有限责任公司淮北淮海路证券营业部,3,2007-03-14,0,0,0,3,0,0,0,0,0,0,0,0,0,2007-06-01
国元证券有限责任公司淮南国庆中路证券营业部,6,2007-03-22,0,0,0,6,0,0,0,0,0,0,0,0,0,2007-12-14
国元证券有限责任公司淮南朝阳中路证券营业部,1,2007-02-27,0,0,0,1,0,0,0,0,0,0,0,0,0,2007-02-27
国元证券有限责任公司深圳宝安南路证券营业部,9,2006-09-01,0,0,1,7,1,0,0,0,0,0,0,0,0,2008-01-25
国元证券有限责任公司深圳百花二路证券营业部,78,2004-07-14,2,4,20,52,0,0,0,0,0,0,0,0,0,2007-12-21
国元证券有限责任公司芜湖九华山路证券营业部,5,2006-08-07,0,0,1,4,0,0,0,0,0,0,0,0,0,2007-06-26
国元证券有限责任公司芜湖北京东路证券营业部,17,2006-08-07,0,0,3,13,1,0,0,0,0,0,0,0,0,2008-01-04
国元证券有限责任公司芜湖黄山西路证券营业部,1,2007-03-16,0,0,0,1,0,0,0,0,0,0,0,0,0,2007-03-16
国元证券有限责任公司蚌埠胜利西路证券营业部,16,2006-08-24,0,0,8,8,0,0,0,0,0,0,0,0,0,2007-10-17
国元证券有限责任公司铜陵义安南路证券营业部,8,2006-08-15,0,0,2,6,0,0,0,0,0,0,0,0,0,2007-09-17
国元证券有限责任公司阜阳颖州南路证券营业部,14,2004-06-29,4,0,3,6,1,0,0,0,0,0,0,0,0,2008-01-23
国元证券有限责任公司青岛四流中路证券营业部,1,2008-01-23,0,0,0,0,1,0,0,0,0,0,0,0,0,2008-01-23
国元证券有限责任公司青岛延安路证券营业部,1,2008-02-18,0,0,0,0,1,0,0,0,0,0,0,0,0,2008-02-18
国元证券有限责任公司青岛新疆路证券营业部,1,2008-01-17,0,0,0,0,1,0,0,0,0,0,0,0,0,2008-01-17
国元证券有限责任公司马鞍山湖南路证券营业部,16,2006-09-25,0,0,2,13,1,0,0,0,0,0,0,0,0,2008-01-03
国元证券机构专用席位,5,2005-10-20,0,1,4,0,0,0,0,0,0,0,0,0,0,2006-05-22
国元证券股份有限公司,21,2012-11-28,0,0,0,0,0,0,0,0,1,4,13,2,1,2016-08-10
国元证券股份有限公司上海东方路证券营业部,177,2008-01-11,0,0,0,0,31,21,21,21,11,10,12,37,13,2016-08-15
国元证券股份有限公司上海中山北路证券营业部,312,2008-01-10,0,0,0,0,37,25,40,37,28,25,40,63,17,2016-07-20
国元证券股份有限公司上海周家嘴路证券营业部,4,2015-11-11,0,0,0,0,0,0,0,0,0,0,0,4,0,2015-12-23
国元证券股份有限公司上海复兴西路证券营业部,93,2008-03-06,0,0,0,0,19,52,18,4,0,0,0,0,0,2011-12-20
国元证券股份有限公司上海威海路证券营业部,68,2011-12-08,0,0,0,0,0,0,0,3,24,4,6,21,10,2016-06-29
国元证券股份有限公司上海斜土路证券交易营业部,237,2008-05-30,0,0,0,0,4,8,11,76,24,51,53,9,1,2016-01-08
国元证券股份有限公司上海斜土路证券营业部,49,2008-03-31,0,0,0,0,4,6,7,1,6,8,11,6,0,2015-09-02
国元证券股份有限公司上海民生路证券营业部,26,2012-05-24,0,0,0,0,0,0,0,0,3,7,1,7,8,2016-07-27
国元证券股份有限公司上海虹桥路证券营业部,1543,2008-01-07,0,0,0,0,111,86,122,180,234,230,171,304,105,2016-09-02
国元证券股份有限公司上海襄阳北路证券营业部,56,2008-04-18,0,0,0,0,8,14,14,20,0,0,0,0,0,2011-10-21
国元证券股份有限公司中山体育路证券营业部,46,2010-09-01,0,0,0,0,0,0,1,11,7,12,5,10,0,2015-07-06
国元证券股份有限公司中山古镇体育路证券营业部,1,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-17
国元证券股份有限公司中山悦来南路证券营业部,12,2008-07-22,0,0,0,0,5,4,3,0,0,0,0,0,0,2010-06-03
国元证券股份有限公司临沂八一路证券营业部,3,2013-04-11,0,0,0,0,0,0,0,0,0,3,0,0,0,2013-05-07
国元证券股份有限公司亳州魏武大道证券营业部,13,2013-10-24,0,0,0,0,0,0,0,0,0,1,2,2,8,2016-07-18
国元证券股份有限公司佛山季华五路证券营业部,54,2011-08-03,0,0,0,0,0,0,0,10,9,2,8,22,3,2016-08-23
国元证券股份有限公司佛山顺德新桂北路证券营业部,7,2012-01-20,0,0,0,0,0,0,0,0,3,0,2,1,1,2016-01-20
国元证券股份有限公司六安人民路证券营业部,56,2008-04-17,0,0,0,0,1,3,8,17,14,4,1,6,2,2016-06-16
国元证券股份有限公司北京东直门外大街证券营业部,239,2008-05-30,0,0,0,0,3,27,46,9,13,16,17,83,25,2016-09-01
国元证券股份有限公司北京西坝河南路证券营业部,111,2008-01-02,0,0,0,0,7,6,12,16,23,10,15,20,2,2016-06-29
国元证券股份有限公司南昌青山南路证券营业部,1,2016-05-11,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-11
国元证券股份有限公司南陵青铜路证券营业部,5,2012-02-02,0,0,0,0,0,0,0,0,2,0,1,1,1,2016-02-25
国元证券股份有限公司厦门钟林路证券营业部,36,2011-12-14,0,0,0,0,0,0,0,1,9,2,4,19,1,2016-02-15
国元证券股份有限公司台州世纪大道证券营业部,40,2011-08-10,0,0,0,0,0,0,0,2,5,6,7,14,6,2016-05-19
国元证券股份有限公司合肥九狮桥街证券营业部,16,2008-02-01,0,0,0,0,10,4,2,0,0,0,0,0,0,2010-01-27
国元证券股份有限公司合肥人民路证券营业部,2,2008-04-03,0,0,0,0,2,0,0,0,0,0,0,0,0,2008-06-13
国元证券股份有限公司合肥宿州路证券营业部,77,2008-03-20,0,0,0,0,5,5,4,5,13,14,14,9,8,2016-03-18
国元证券股份有限公司合肥寿春路第一证券营业部,124,2008-01-04,0,0,0,0,16,12,19,7,5,15,20,28,2,2016-06-01
国元证券股份有限公司合肥庐江路证券营业部,22,2008-04-17,0,0,0,0,9,2,4,7,0,0,0,0,0,2011-08-04
国元证券股份有限公司合肥桐城路证券营业部,25,2014-09-01,0,0,0,0,0,0,0,0,0,0,3,21,1,2016-02-23
国元证券股份有限公司合肥红星路证券营业部,125,2008-04-01,0,0,0,0,15,8,19,26,39,8,10,0,0,2014-08-28
国元证券股份有限公司合肥胜利路证券营业部,60,2010-04-07,0,0,0,0,0,0,10,7,11,7,1,9,15,2016-08-26
国元证券股份有限公司合肥芜湖路证券营业部,66,2008-02-27,0,0,0,0,11,2,3,15,15,12,5,1,2,2016-08-02
国元证券股份有限公司合肥金寨路凯旋大厦证券营业部,42,2011-09-23,0,0,0,0,0,0,0,2,12,5,12,10,1,2016-05-20
国元证券股份有限公司合肥金寨路证券营业部,74,2008-03-07,0,0,0,0,26,11,10,6,3,5,2,8,3,2016-03-03
国元证券股份有限公司合肥长江中路证券营业部,43,2008-11-06,0,0,0,0,1,3,7,2,5,10,7,7,1,2016-02-26
国元证券股份有限公司合肥长江路证券营业部,100,2008-01-22,0,0,0,0,3,16,12,3,11,8,29,13,5,2016-08-15
国元证券股份有限公司嘉兴洪兴路江南摩尔证券营业部,11,2014-02-13,0,0,0,0,0,0,0,0,0,0,2,9,0,2015-11-23
国元证券股份有限公司国元总部,2,2010-04-30,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-10-25
国元证券股份有限公司大连金州证券营业部,5,2008-04-29,0,0,0,0,3,0,0,0,0,0,0,2,0,2015-09-02
国元证券股份有限公司大连金州路证券营业部,12,2008-04-10,0,0,0,0,3,1,1,0,1,6,0,0,0,2013-10-29
国元证券股份有限公司天津河北路证券营业部,19,2010-09-03,0,0,0,0,0,0,2,8,4,3,1,1,0,2015-03-25
国元证券股份有限公司天津浦口道证券营业部,31,2008-03-31,0,0,0,0,9,2,20,0,0,0,0,0,0,2010-07-30
国元证券股份有限公司天长园林路证券营业部,43,2012-02-29,0,0,0,0,0,0,0,0,32,2,1,6,2,2016-06-08
国元证券股份有限公司天长石梁路证券营业部,9,2011-07-27,0,0,0,0,0,0,0,6,3,0,0,0,0,2012-02-08
国元证券股份有限公司太原新建南路证券营业部,33,2011-05-05,0,0,0,0,0,0,0,10,10,3,5,3,2,2016-05-13
国元证券股份有限公司太和人民路证券营业部,3,2012-04-23,0,0,0,0,0,0,0,0,3,0,0,0,0,2012-07-02
国元证券股份有限公司宁国宁城中路证券营业部,6,2011-06-14,0,0,0,0,0,0,0,3,0,2,1,0,0,2014-09-11
国元证券股份有限公司安庆人民路证券营业部,16,2008-04-03,0,0,0,0,2,1,2,2,1,3,3,1,1,2016-04-22
国元证券股份有限公司定远东城路证券营业部,1,2015-01-23,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-01-23
国元证券股份有限公司宣城叠嶂西路证券营业部,74,2013-10-24,0,0,0,0,0,0,0,0,0,4,1,6,63,2016-08-16
国元证券股份有限公司宣城状元北路证券营业部,41,2008-02-13,0,0,0,0,30,4,2,1,3,1,0,0,0,2013-05-08
国元证券股份有限公司宿州汴河路证券营业部,11,2008-03-31,0,0,0,0,2,0,1,0,4,2,2,0,0,2014-09-25
国元证券股份有限公司巢湖健康中路证券营业部,9,2008-03-10,0,0,0,0,5,1,0,0,3,0,0,0,0,2012-08-01
国元证券股份有限公司巢湖团结东路证券营业部,14,2013-03-18,0,0,0,0,0,0,0,0,0,3,5,5,1,2016-01-18
国元证券股份有限公司广州体育东路证券营业部,76,2011-04-25,0,0,0,0,0,0,0,7,11,11,22,18,7,2016-08-26
国元证券股份有限公司广州江南大道中路证券营业部,136,2010-03-08,0,0,0,0,0,0,19,16,17,12,11,35,26,2016-08-29
国元证券股份有限公司广州江南西路证券营业部,36,2008-01-29,0,0,0,0,20,15,1,0,0,0,0,0,0,2010-02-03
国元证券股份有限公司无为十字街证券营业部,6,2012-11-30,0,0,0,0,0,0,0,0,1,0,5,0,0,2014-12-29
国元证券股份有限公司无锡学前街证券营业部,94,2008-01-22,0,0,0,0,13,10,9,14,4,11,10,17,6,2016-05-30
国元证券股份有限公司望江回龙东路证券营业部,1,2016-06-20,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-20
国元证券股份有限公司杭州余杭南大街证券营业部,3,2015-09-02,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-07-08
国元证券股份有限公司杭州密渡桥路证券营业部,77,2011-05-13,0,0,0,0,0,0,0,8,22,7,13,25,2,2016-08-11
国元证券股份有限公司杭州西湖大道证券营业部,45,2008-05-12,0,0,0,0,14,14,14,3,0,0,0,0,0,2011-03-15
国元证券股份有限公司桐城龙眠中路证券营业部,1,2012-11-06,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-11-06
国元证券股份有限公司武汉常青花园花园中路证券营业部,13,2012-01-13,0,0,0,0,0,0,0,0,3,1,1,2,6,2016-05-12
国元证券股份有限公司江阴虹桥北路证券营业部,2,2015-06-23,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-04-06
国元证券股份有限公司池州青阳路证券营业部,13,2011-04-26,0,0,0,0,0,0,0,2,5,1,1,3,1,2016-01-20
国元证券股份有限公司沈阳北站路证券营业部,64,2010-04-26,0,0,0,0,0,0,6,13,12,16,8,9,0,2015-10-13
国元证券股份有限公司沈阳松花江街证券营业部,163,2008-01-08,0,0,0,0,34,127,2,0,0,0,0,0,0,2010-02-01
国元证券股份有限公司淮北淮海路证券营业部,49,2008-04-02,0,0,0,0,5,2,5,5,1,8,5,16,2,2016-03-14
国元证券股份有限公司淮南国庆中路证券营业部,53,2008-01-21,0,0,0,0,11,1,1,14,15,9,2,0,0,2014-02-10
国元证券股份有限公司淮南朝阳中路证券营业部,46,2008-05-09,0,0,0,0,4,3,1,4,3,7,9,11,4,2016-08-23
国元证券股份有限公司淮南朝阳西路证券营业部,81,2014-02-28,0,0,0,0,0,0,0,0,0,0,7,38,36,2016-07-25
国元证券股份有限公司深圳宝安南路证券营业部,27,2008-03-04,0,0,0,0,14,13,0,0,0,0,0,0,0,2009-03-31
国元证券股份有限公司深圳深南大道中国凤凰大厦营业部,530,2009-04-14,0,0,0,0,0,176,117,18,41,116,13,44,5,2016-05-11
国元证券股份有限公司深圳百花二路证券营业部,122,2008-02-19,0,0,0,0,9,13,12,16,22,21,15,13,1,2016-03-10
国元证券股份有限公司滁州琅琊东路证券营业部,17,2008-11-03,0,0,0,0,1,3,0,1,3,1,0,8,0,2015-12-24
国元证券股份有限公司珠海金湾南翔路证券营业部,5,2012-12-18,0,0,0,0,0,0,0,0,1,2,2,0,0,2014-12-02
国元证券股份有限公司盐城解放南路证券营业部,5,2012-07-03,0,0,0,0,0,0,0,0,1,0,2,1,1,2016-05-19
国元证券股份有限公司福州五一南路证券营业部,48,2010-09-03,0,0,0,0,0,0,1,3,9,9,5,15,6,2016-06-20
国元证券股份有限公司绍兴县金柯桥大道证券营业部,40,2010-12-02,0,0,0,0,0,0,3,14,4,7,12,0,0,2014-03-25
国元证券股份有限公司绍兴金柯桥大道证券营业部,75,2014-04-16,0,0,0,0,0,0,0,0,0,0,17,30,28,2016-09-01
国元证券股份有限公司芜湖九华山路证券营业部,27,2008-01-30,0,0,0,0,9,9,6,1,0,0,2,0,0,2014-08-28
国元证券股份有限公司芜湖北京东路证券营业部,31,2008-01-28,0,0,0,0,9,15,5,2,0,0,0,0,0,2011-10-21
国元证券股份有限公司芜湖北京中路证券营业部,12,2014-12-24,0,0,0,0,0,0,0,0,0,0,3,2,7,2016-07-26
国元证券股份有限公司芜湖文化路证券营业部,41,2011-12-02,0,0,0,0,0,0,0,1,4,4,1,22,9,2016-07-11
国元证券股份有限公司芜湖黄山西路证券营业部,34,2008-06-24,0,0,0,0,1,1,0,3,3,3,5,12,6,2016-08-31
国元证券股份有限公司蚌埠兴业街证券营业部,40,2011-12-16,0,0,0,0,0,0,0,2,0,10,2,18,8,2016-08-19
国元证券股份有限公司蚌埠胜利西路证券营业部,46,2008-04-24,0,0,0,0,12,14,2,3,11,2,0,1,1,2016-03-01
国元证券股份有限公司诸暨中央路证券营业部,1,2015-06-24,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-06-24
国元证券股份有限公司贵阳金阳碧海南路证券营业部,3,2013-09-13,0,0,0,0,0,0,0,0,0,3,0,0,0,2013-11-01
国元证券股份有限公司郑州金水东路证券营业部,46,2012-05-02,0,0,0,0,0,0,0,0,4,12,11,12,7,2016-04-07
国元证券股份有限公司郑州陇海中路证券营业部,2,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-04-21
国元证券股份有限公司重庆观音桥步行街证券营业部,55,2008-08-20,0,0,0,0,4,2,4,5,3,1,1,22,13,2016-04-22
国元证券股份有限公司铜陵义安南路证券营业部,28,2008-01-02,0,0,0,0,11,8,1,2,1,1,3,1,0,2015-07-21
国元证券股份有限公司长沙芙蓉中路证券营业部,15,2012-05-30,0,0,0,0,0,0,0,0,2,2,2,3,6,2016-07-05
国元证券股份有限公司阜新文化街证券营业部,2,2015-11-13,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-11-13
国元证券股份有限公司阜阳临泉路证券营业部,20,2011-03-10,0,0,0,0,0,0,0,4,4,7,4,1,0,2015-08-20
国元证券股份有限公司阜阳颖州南路证券营业部,10,2008-06-23,0,0,0,0,6,1,3,0,0,0,0,0,0,2010-07-16
国元证券股份有限公司青岛四流中路证券营业部,17,2008-01-22,0,0,0,0,7,2,0,3,0,1,1,1,2,2016-08-23
国元证券股份有限公司青岛山东路证券营业部,62,2008-06-19,0,0,0,0,9,2,2,8,10,8,12,10,1,2016-04-12
国元证券股份有限公司青岛延安路证券营业部,2,2009-01-22,0,0,0,0,0,2,0,0,0,0,0,0,0,2009-02-17
国元证券股份有限公司青岛新疆路证券营业部,9,2008-04-14,0,0,0,0,9,0,0,0,0,0,0,0,0,2008-07-01
国元证券股份有限公司青岛源头路证券营业部,48,2008-05-13,0,0,0,0,5,3,1,5,7,9,3,9,6,2016-07-29
国元证券股份有限公司青岛辽宁路证券营业部,57,2008-09-03,0,0,0,0,2,7,2,4,16,10,4,10,2,2016-07-07
国元证券股份有限公司马鞍山华飞路证券营业部,3,2015-03-27,0,0,0,0,0,0,0,0,0,0,0,3,0,2015-04-30
国元证券股份有限公司马鞍山湖南路证券营业部,16,2008-01-29,0,0,0,0,11,5,0,0,0,0,0,0,0,2009-11-30
国元证券股份有限公司马鞍山雨山西路证券营业部,32,2010-05-26,0,0,0,0,0,0,4,5,2,8,0,12,1,2016-07-06
国元证券股份有限公司黄山新街证券营业部,25,2012-05-25,0,0,0,0,0,0,0,0,5,1,6,12,1,2016-01-29
国元证券股份有限责任公司黄山新安北路证券营业部,14,2010-01-22,0,0,0,0,0,0,8,6,0,0,0,0,0,2011-09-13
国开证券有限责任公司,1,2014-09-22,0,0,0,0,0,0,0,0,0,0,1,0,0,2014-09-22
国开证券有限责任公司上海龙华西路证券营业部,105,2010-10-19,0,0,0,0,0,0,3,10,30,29,4,22,7,2016-06-24
国开证券有限责任公司保定五四西路证券营业部,11,2011-01-05,0,0,0,0,0,0,0,2,1,3,3,1,1,2016-07-26
国开证券有限责任公司北京中关村南大街证券营业部,139,2010-09-06,0,0,0,0,0,0,4,17,18,23,21,39,17,2016-08-16
国开证券有限责任公司北京南滨河路证券营业部,2,2015-04-17,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-07-12
国开证券有限责任公司北京珠市口东大街证券营业部,13,2012-01-06,0,0,0,0,0,0,0,0,1,9,2,1,0,2015-03-30
国开证券有限责任公司天津围堤道证券营业部,1,2014-07-09,0,0,0,0,0,0,0,0,0,0,1,0,0,2014-07-09
国开证券有限责任公司深圳振华路证券营业部,56,2011-01-10,0,0,0,0,0,0,0,11,2,6,16,15,6,2016-07-07
国开证券有限责任公司深圳龙华证券营业部,46,2011-02-10,0,0,0,0,0,0,0,6,6,13,4,16,1,2016-04-29
国泰君安(机构专用席位),10,2005-03-24,0,10,0,0,0,0,0,0,0,0,0,0,0,2005-08-17
国泰君安(机构专用席位1),1,2005-03-29,0,1,0,0,0,0,0,0,0,0,0,0,0,2005-03-29
国泰君安(机构专用席位2),1,2005-03-29,0,1,0,0,0,0,0,0,0,0,0,0,0,2005-03-29
国泰君安七席,12,2005-09-02,0,5,7,0,0,0,0,0,0,0,0,0,0,2006-04-24
国泰君安三席,1,2004-07-06,1,0,0,0,0,0,0,0,0,0,0,0,0,2004-07-06
国泰君安二十六席,1,2006-04-20,0,0,1,0,0,0,0,0,0,0,0,0,0,2006-04-20
国泰君安二十席,2,2006-10-17,0,0,2,0,0,0,0,0,0,0,0,0,0,2006-11-16
国泰君安五席,5,2005-10-28,0,3,2,0,0,0,0,0,0,0,0,0,0,2006-04-24
国泰君安交易单元(002800),5,2014-10-30,0,0,0,0,0,0,0,0,0,0,1,4,0,2015-05-13
国泰君安交易单元(006100),12,2014-11-04,0,0,0,0,0,0,0,0,0,0,7,5,0,2015-04-28
国泰君安交易单元(008100),20,2007-09-14,0,0,0,2,6,0,0,9,2,0,0,1,0,2015-04-09
国泰君安交易单元(010000),1200,2007-07-05,0,0,0,17,49,21,29,68,65,328,469,154,0,2015-05-25
国泰君安交易单元(012000),1,2015-03-27,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-03-27
国泰君安交易单元(045900),26,2007-08-17,0,0,0,3,6,0,1,6,2,5,0,3,0,2015-05-18
国泰君安交易单元(202200),4,2015-03-27,0,0,0,0,0,0,0,0,0,0,0,4,0,2015-03-27
国泰君安交易单元(222900),11,2008-05-19,0,0,0,0,10,1,0,0,0,0,0,0,0,2009-02-24
国泰君安交易单元(226900),15,2011-03-16,0,0,0,0,0,0,0,14,0,0,0,1,0,2015-03-24
国泰君安交易单元(227002),1323,2012-03-23,0,0,0,0,0,0,0,0,134,651,366,172,0,2015-05-20
国泰君安交易单元(354200),25,2012-09-28,0,0,0,0,0,0,0,0,1,8,4,12,0,2015-05-20
国泰君安交易单元(390426),137,2011-07-14,0,0,0,0,0,0,0,7,39,46,45,0,0,2014-08-01
国泰君安交易单元(394146),47,2014-09-16,0,0,0,0,0,0,0,0,0,0,15,32,0,2015-05-14
国泰君安交易单元(394439),2,2015-01-29,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-05-13
国泰君安交易单元(394440),4,2014-12-16,0,0,0,0,0,0,0,0,0,0,2,2,0,2015-04-23
国泰君安交易单元(394907),8,2014-11-10,0,0,0,0,0,0,0,0,0,0,4,4,0,2015-04-07
国泰君安交易单元(398679),4,2015-02-10,0,0,0,0,0,0,0,0,0,0,0,4,0,2015-02-13
国泰君安十一席,3,2005-05-11,0,3,0,0,0,0,0,0,0,0,0,0,0,2005-11-10
国泰君安十三席,4,2005-10-28,0,4,0,0,0,0,0,0,0,0,0,0,0,2005-11-17
国泰君安十交易单元,2,2007-03-01,0,0,0,2,0,0,0,0,0,0,0,0,0,2007-05-18
国泰君安十四席,4,2005-11-15,0,4,0,0,0,0,0,0,0,0,0,0,0,2005-11-30
国泰君安十席,4,2006-04-20,0,0,4,0,0,0,0,0,0,0,0,0,0,2006-08-01
国泰君安机构专用席位,9,2005-10-17,0,6,3,0,0,0,0,0,0,0,0,0,0,2006-05-22
国泰君安证券股份有限公司,101,2005-04-25,0,14,0,0,0,0,0,0,6,14,39,22,6,2016-08-04
国泰君安证券股份有限公司上海九江路证券营业部,217,2009-11-13,0,0,0,0,0,4,6,26,18,41,36,77,9,2016-07-20
国泰君安证券股份有限公司上海凯旋路证券营业部,16,2005-03-22,0,2,7,7,0,0,0,0,0,0,0,0,0,2007-07-11
国泰君安证券股份有限公司上海分公司,409,2014-12-12,0,0,0,0,0,0,0,0,0,0,1,274,134,2016-08-29
国泰君安证券股份有限公司上海制造局路证券营业部,48,2006-08-10,0,0,4,13,22,9,0,0,0,0,0,0,0,2009-09-23
国泰君安证券股份有限公司上海商城路证券营业部,701,2006-07-03,0,0,15,96,118,97,26,133,67,47,43,51,8,2016-07-21
国泰君安证券股份有限公司上海嘉定塔城路证券营业部,42,2011-08-08,0,0,0,0,0,0,0,4,2,0,3,22,11,2016-08-22
国泰君安证券股份有限公司上海四平路证券营业部,181,2006-08-07,0,0,6,8,8,5,7,10,2,9,58,39,29,2016-08-23
国泰君安证券股份有限公司上海团结路证券营业部,197,2010-07-26,0,0,0,0,0,0,9,6,17,7,49,84,25,2016-08-30
国泰君安证券股份有限公司上海大渡河路证券营业部,162,2009-11-10,0,0,0,0,0,2,7,21,20,37,20,49,6,2016-08-30
国泰君安证券股份有限公司上海天山路证券营业部,910,2010-04-13,0,0,0,0,0,0,12,26,61,206,175,341,89,2016-09-01
国泰君安证券股份有限公司上海威海路证券营业部,175,2008-04-22,0,0,0,0,14,9,10,9,14,9,10,70,30,2016-08-26
国泰君安证券股份有限公司上海宜山路第二证券营业部,83,2007-08-07,0,0,0,7,14,35,15,11,1,0,0,0,0,2012-01-19
国泰君安证券股份有限公司上海宜山路证券营业部,133,2006-08-11,0,0,3,5,1,0,0,0,25,27,37,29,6,2016-07-25
国泰君安证券股份有限公司上海广东路证券营业部,48,2006-07-28,0,0,2,6,32,8,0,0,0,0,0,0,0,2009-02-27
国泰君安证券股份有限公司上海延平路证券营业部,263,2006-07-27,0,0,6,25,25,40,4,16,23,21,51,52,0,2015-09-02
国泰君安证券股份有限公司上海打浦路证券营业部,965,2005-10-12,0,1,19,60,46,33,116,154,229,85,78,96,48,2016-08-23
国泰君安证券股份有限公司上海打浦路证券营业部     ,1,2006-07-17,0,0,1,0,0,0,0,0,0,0,0,0,0,2006-07-17
国泰君安证券股份有限公司上海杨树浦路证券营业部,885,2006-07-13,0,0,28,129,251,91,87,102,123,49,25,0,0,2014-12-29
国泰君安证券股份有限公司上海松江中山东路证券营业部,42,2011-07-15,0,0,0,0,0,0,0,2,2,3,9,21,5,2016-04-18
国泰君安证券股份有限公司上海水城路证券营业部,101,2005-03-17,0,1,5,36,29,28,2,0,0,0,0,0,0,2010-02-10
国泰君安证券股份有限公司上海江苏路证券营业部,3971,2004-06-25,9,12,85,299,391,317,308,328,327,349,350,995,201,2016-09-02
国泰君安证券股份有限公司上海江苏路证券营业部     ,5,2006-07-07,0,0,5,0,0,0,0,0,0,0,0,0,0,2006-09-27
国泰君安证券股份有限公司上海牡丹江路第二证券营业部,30,2006-07-10,0,0,2,5,11,7,5,0,0,0,0,0,0,2010-07-15
国泰君安证券股份有限公司上海牡丹江路证券第二营业部,9,2006-08-25,0,0,1,7,1,0,0,0,0,0,0,0,0,2008-01-07
国泰君安证券股份有限公司上海牡丹江路证券营业部,148,2006-08-22,0,0,3,11,17,3,5,11,12,8,31,36,11,2016-07-29
国泰君安证券股份有限公司上海福山路证券营业部,2972,2006-07-12,0,0,8,65,75,68,131,239,182,427,548,701,528,2016-09-02
国泰君安证券股份有限公司上海自贸试验区分公司,10,2015-06-23,0,0,0,0,0,0,0,0,0,0,0,7,3,2016-05-03
国泰君安证券股份有限公司上海虹口区大连路证券营业部,110,2015-01-23,0,0,0,0,0,0,0,0,0,0,0,67,43,2016-08-30
国泰君安证券股份有限公司上海虹桥路证券营业部,438,2006-09-05,0,0,1,12,19,17,14,49,127,88,38,57,16,2016-05-13
国泰君安证券股份有限公司上海银城中路证券营业部,711,2014-12-24,0,0,0,0,0,0,0,0,0,0,1,572,138,2016-08-30
国泰君安证券股份有限公司上海陆家嘴东路证券营业部,608,2006-07-31,0,0,12,68,66,31,42,52,55,101,65,73,43,2016-09-02
国泰君安证券股份有限公司上海静安区南京西路证券营业,8,2015-09-08,0,0,0,0,0,0,0,0,0,0,0,8,0,2015-12-11
